Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,"Circumference (cm)","Depth (cm)","Diameter (cm)","Height (cm)","Length (cm)","Weight (kg)","Width (cm)","Seat Height (cm)","Duration (sec.)"
"Study for Tea Pot (by Ocean with Shells), project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1973,"Graphite and self-adhesive letters on paper","19 x 13 1/2" (48.3 x 34.3 cm)","Gift of The Howard Gilman Foundation",1300.2000,Architecture,"Architecture & Design",2000-10-31,yes,925,https://www.moma.org/collection/works/925,https://www.moma.org/media/W1siZiIsIjIxMjI2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3b5c6f3528ed9039,NULL,NULL,NULL,NULL,48.30,NULL,NULL,34.30,NULL,NULL
"Study for Tea Pot (in Forest Setting), project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1973,"Graphite and self-adhesive letters on paper","19 x 13 1/2" (48.3 x 34.3 cm)","Gift of The Howard Gilman Foundation",1301.2000,Architecture,"Architecture & Design",2000-10-31,yes,926,https://www.moma.org/collection/works/926,https://www.moma.org/media/W1siZiIsIjIxMjI2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=23a59f233124f38e,NULL,NULL,NULL,NULL,29.50,NULL,NULL,22.90,NULL,NULL
"Study for Tea Pot (with Red Lid), project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1973,"Graphite and self-adhesive letters on paper","19 x 13 1/2" (48.3 x 34.3 cm)","Gift of The Howard Gilman Foundation",1302.2000,Architecture,"Architecture & Design",2000-10-31,yes,927,https://www.moma.org/collection/works/927,https://www.moma.org/media/W1siZiIsIjIxMjI2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9fb470a6acda2a30,NULL,NULL,NULL,NULL,29.50,NULL,NULL,22.90,NULL,NULL
"The Planet as Festival: Study for Design of a Stadium for Rock Concerts, project (Aerial perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972-73,"Graphite and white ink on paper","14 3/4 x 11 1/2" (37.5 x 29.2 cm)","Gift of The Howard Gilman Foundation",1303.2000,Architecture,"Architecture & Design",2000-10-31,yes,928,https://www.moma.org/collection/works/928,https://www.moma.org/media/W1siZiIsIjUzMDIxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3e1e1f36e5bf1a3e,NULL,NULL,NULL,NULL,37.50,NULL,NULL,29.20,NULL,NULL
"The Planet as Festival: Study for Design of a Stadium to Watch the Stars, project (Aerial perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972-73,"Graphite on paper","19 x 13 1/2" (48.3 x 34.3 cm)","Gift of The Howard Gilman Foundation",1304.2000,Architecture,"Architecture & Design",2000-10-31,yes,929,https://www.moma.org/collection/works/929,https://www.moma.org/media/W1siZiIsIjUzMDIxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3c6b7c31851633d9,NULL,NULL,NULL,NULL,48.26,NULL,NULL,34.30,NULL,NULL
"The Planet as Festival: Study for a Large Dispenser of Waltzes, Tangos, Rock, and Cha-Cha, project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972-73,"Graphite on paper","16 1/2 x 13 3/8" (41.9 x 34 cm)","Gift of The Howard Gilman Foundation",1305.2000,Architecture,"Architecture & Design",2000-10-31,yes,930,https://www.moma.org/collection/works/930,https://www.moma.org/media/W1siZiIsIjIxMjI2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fdb172db4f14c6ae,NULL,NULL,NULL,NULL,55.20,NULL,NULL,45.10,NULL,NULL
"The Planet as Festival: Gigantic Work, Panoramic Road with View on the Irrawaddy River and the Jungle, project (Aerial perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972-73,"Graphite on paper","16 x 12 1/4" (40.6 x 31.1 cm)","Gift of The Howard Gilman Foundation",1306.2000,Architecture,"Architecture & Design",2000-10-31,yes,931,https://www.moma.org/collection/works/931,https://www.moma.org/media/W1siZiIsIjUzMDIxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=17236dc1fb2b1d1e,NULL,NULL,NULL,NULL,40.60,NULL,NULL,31.10,NULL,NULL
"The Planet as Festival: Design of a Roof to Discuss Under, project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972-73,"Graphite on paper","11 1/2 x 10 7/8" (29.2 x 27.6 cm)
","Gift of The Howard Gilman Foundation",1307.2000,Architecture,"Architecture & Design",NULL,yes,932,https://www.moma.org/collection/works/932,https://www.moma.org/media/W1siZiIsIjUzMDIxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4bfdc28907933012,NULL,NULL,NULL,NULL,29.21,NULL,NULL,27.62,NULL,NULL
"Study for Tea Pot, project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1973,"Graphite and self-adhesive letters on paper","19 x 13 1/2" (48.3 x 34.3 cm)","Gift of The Howard Gilman Foundation",1308.2000,Architecture,"Architecture & Design",2000-10-31,yes,933,https://www.moma.org/collection/works/933,https://www.moma.org/media/W1siZiIsIjUzMDIxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7123c89470e19db1,NULL,NULL,3.80,NULL,55.20,NULL,NULL,45.10,NULL,NULL
"The Continuous Monument: On the River, project (Perspective)","Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)","(Italian) (Italian) (Italian) (Italian) (Italian) (Italian)","(1966) (1941) (1939) (1941) (1935) (1941)","(1982) (0) (0) (0) (0) (0)","() (male) (male) (male) (male) (male)",1969,"Cut-and-pasted printed paper, colored pencil, and oil stick on board","17 1/4 x 15 3/4" (43.8 x 40 cm)","Gift of The Howard Gilman Foundation",1309.2000,Architecture,"Architecture & Design",2000-10-31,yes,934,https://www.moma.org/collection/works/934,https://www.moma.org/media/W1siZiIsIjE1NTk0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9d081aed3d56c113,NULL,NULL,NULL,NULL,43.82,NULL,NULL,40.01,NULL,NULL
"The Continuous Monument: St. Moritz Revisited, project (Perspective)","Superstudio, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini, Cristiano Toraldo di Francia","5733, 8222, 8220, 8221, 8223, 8224","(Italian, est. 1966–1982) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941) (Italian, born 1941)","(Italian) (Italian) (Italian) (Italian) (Italian) (Italian)","(1966) (1939) (1941) (1935) (1941) (1941)","(1982) (0) (0) (0) (0) (0)","() (male) (male) (male) (male) (male)",1969,"Cut-and-pasted printed paper, colored pencil, and oil stick on board","16 7/8 x 19 1/8" (42.9 x 48.6 cm)","Gift of The Howard Gilman Foundation",1310.2000,Architecture,"Architecture & Design",2000-10-31,yes,935,https://www.moma.org/collection/works/935,https://www.moma.org/media/W1siZiIsIjE1NTk0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8ed3137dcd14d584,NULL,NULL,NULL,NULL,42.86,NULL,NULL,48.58,NULL,NULL
"The Continuous Monument: On the Rocky Coast, project (Perspective)","Superstudio, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Cristiano Toraldo di Francia, Adolfo Natalini","5733, 8222, 8220, 8221, 8224, 8223","(Italian, est. 1966–1982) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941) (Italian, born 1941)","(Italian) (Italian) (Italian) (Italian) (Italian) (Italian)","(1966) (1939) (1941) (1935) (1941) (1941)","(1982) (0) (0) (0) (0) (0)","() (male) (male) (male) (male) (male)",1969,"Cut-and-pasted printed paper, colored pencil, and oil stick on board","18 3/8 x 18 1/8" (46.7 x 46 cm)","Gift of The Howard Gilman Foundation",1311.2000,Architecture,"Architecture & Design",2000-10-31,yes,936,https://www.moma.org/collection/works/936,https://www.moma.org/media/W1siZiIsIjE1NTk0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1a7870c3c9015b88,NULL,NULL,NULL,NULL,46.67,NULL,NULL,46.04,NULL,NULL
"The Continuous Monument: Alpine Lakes, project (Perspective)","Superstudio, Gian Piero Frassinelli, Cristiano Toraldo di Francia, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8222, 8224, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1939) (Italian, born 1941) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)","(Italian) (Italian) (Italian) (Italian) (Italian) (Italian)","(1966) (1939) (1941) (1941) (1935) (1941)","(1982) (0) (0) (0) (0) (0)","() (male) (male) (male) (male) (male)",1969,"Cut-and-pasted printed paper, colored pencil, and oil stick on board","18 x 18 1/2" (45.7 x 47 cm)","Gift of The Howard Gilman Foundation",1312.2000,Architecture,"Architecture & Design",2000-10-31,yes,937,https://www.moma.org/collection/works/937,https://www.moma.org/media/W1siZiIsIjE1NTk0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bf8458643f2b4831,NULL,NULL,NULL,NULL,45.72,NULL,NULL,46.99,NULL,NULL
"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)","Superstudio, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Cristiano Toraldo di Francia, Adolfo Natalini","5733, 8222, 8220, 8221, 8224, 8223","(Italian, est. 1966–1982) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941) (Italian, born 1941)","(Italian) (Italian) (Italian) (Italian) (Italian) (Italian)","(1966) (1939) (1941) (1935) (1941) (1941)","(1982) (0) (0) (0) (0) (0)","() (male) (male) (male) (male) (male)",1969,"Graphite, color pencil, and cut-and-pasted printed paper on board","38 x 25 3/4" (96.5 x 65.4 cm)","Gift of The Howard Gilman Foundation",1313.2000,Architecture,"Architecture & Design",1998-11-12,yes,938,https://www.moma.org/collection/works/938,https://www.moma.org/media/W1siZiIsIjUzMDIxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=86f28427dc22bf4b,NULL,NULL,NULL,NULL,96.52,NULL,NULL,65.41,NULL,NULL
"Student Housing Project, Enschede, The Netherlands, Isometric","Mathias Ungers, G. Geist, J. Sawade","7988, 8885, 8886","(German, 1926–2007)","(German) () ()","(1926) (0) (0)","(2007) (0) (0)","(male) () ()",1964,"Ink on tracing paper","87 x 57 1/2" (221 x 146.1 cm)","Gift of The Howard Gilman Foundation",1314.2000.a-b,Architecture,"Architecture & Design",1998-11-12,yes,939,https://www.moma.org/collection/works/939,https://www.moma.org/media/W1siZiIsIjUzMDIxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7e310244dde5770a,NULL,NULL,NULL,NULL,220.98,NULL,NULL,146.05,NULL,NULL
"Furniture Manufacturers Association Headquarters, project, High Wycombe, England, Elevation","Michael Webb",7987,"(British, born 1937)",(British),(1937),NULL,(male),1957-1958,"Graphite and ink on tracing paper mounted on board","24 x 21 1/4" (61 x 54 cm)","Gift of The Howard Gilman Foundation",1315.2000,Architecture,"Architecture & Design",2000-10-31,yes,940,https://www.moma.org/collection/works/940,https://www.moma.org/media/W1siZiIsIjUzMDIyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=091e02889e9e0ec9,NULL,NULL,NULL,NULL,61.00,NULL,NULL,54.00,NULL,NULL
"Furniture Manufacturers Association Headquarters, project, High Wycombe, England, Side elevation","Michael Webb",7987,"(British, born 1937)",(British),(1937),NULL,(male),1957-58,"Graphite and ink on tracing paper mounted on board","23 1/2 x 32" (59.7 x 81.3 cm)","Gift of The Howard Gilman Foundation",1316.2000,Architecture,"Architecture & Design",1998-11-12,yes,941,https://www.moma.org/collection/works/941,https://www.moma.org/media/W1siZiIsIjUzMDIyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2964904217fe93e6,"MoMA, Floor 4, 417",NULL,3.80,NULL,77.20,NULL,NULL,99.10,NULL,NULL
"Hotel Sphinx (The Head) Project, New York, New York (Axonometric)","Zoe Zenghelis, Elia Zenghelis","7559, 7558","(British, born Greece 1937) (British, born Greece 1937)","(British) (British)","(1937) (1937)",NULL,"(female) (male)",1975,"Synthetic polymer paint and ink on paper","70 3/8 x 27 1/2" (178.8 x 69.9 cm)","Gift of The Howard Gilman Foundation",1318.2000,Architecture,"Architecture & Design",2000-10-31,yes,943,https://www.moma.org/collection/works/943,https://www.moma.org/media/W1siZiIsIjIxMjI2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=885bf1879af29e48,NULL,NULL,NULL,NULL,178.75,NULL,NULL,69.85,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and colored ink on paper","30 x 22" (76.2 x 55.9 cm)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.1,Architecture,"Architecture & Design",2000-12-11,yes,944,https://www.moma.org/collection/works/944,https://www.moma.org/media/W1siZiIsIjUzMDI1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f38db9e3c707046c,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and color ink on paper","Each: 30 x 22" (55.9 x 76.2)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.1-7,Architecture,"Architecture & Design",2000-12-11,no,945,NULL,NULL,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and colored ink on paper","30 x 22" (76.2 x 55.9 cm)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.2,Architecture,"Architecture & Design",2000-12-11,yes,946,https://www.moma.org/collection/works/946,https://www.moma.org/media/W1siZiIsIjUzMDI1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=be0dc92fde5840c5,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and colored ink on paper","30 x 22" (76.2 x 55.9 cm)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.3,Architecture,"Architecture & Design",2000-12-11,yes,947,https://www.moma.org/collection/works/947,https://www.moma.org/media/W1siZiIsIjUzMDI2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8df33b240d21bee4,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and colored ink on paper","30 x 22" (76.2 x 55.9 cm)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.4,Architecture,"Architecture & Design",2000-12-11,yes,948,https://www.moma.org/collection/works/948,https://www.moma.org/media/W1siZiIsIjUzMDI2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=09f7aceb830c71da,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and colored ink on paper","30 x 22" (76.2 x 55.9 cm)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.5,Architecture,"Architecture & Design",2000-12-11,yes,949,https://www.moma.org/collection/works/949,https://www.moma.org/media/W1siZiIsIjUzMDI2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=aaf0be47ecbe41f8,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and colored ink on paper","30 x 22" (76.2 x 55.9 cm)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.6,Architecture,"Architecture & Design",2000-12-11,yes,950,https://www.moma.org/collection/works/950,https://www.moma.org/media/W1siZiIsIjUzMDI2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6b5fe230ed374c6f,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Orange Sound, project","Lauretta Vinciarelli",6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(female),1999,"Watercolor and colored ink on paper","30 x 22" (76.2 x 55.9 cm)","Mrs. Gianluigi Gabetti Purchase Fund",1417.2000.7,Architecture,"Architecture & Design",2000-12-11,yes,951,https://www.moma.org/collection/works/951,https://www.moma.org/media/W1siZiIsIjUzMDI2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9b13ff34c6f3526c,NULL,NULL,NULL,NULL,76.20,NULL,NULL,55.88,NULL,NULL
"Entity as Information Zoom","Gordon Kipping",8438,"(Canadian, born 1966)",(Canadian),NULL,NULL,(male),1995,"Digital print on acrylic panel","22 1/8 x 29 3/4" (56.2 x 75.5 cm)","Gift of the architect",1601.2000,Architecture,"Architecture & Design",2000-12-11,yes,960,https://www.moma.org/collection/works/960,https://www.moma.org/media/W1siZiIsIjQ1OTA1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1cb7f8091910432d,NULL,NULL,NULL,NULL,56.20,NULL,NULL,75.50,NULL,NULL
"Plans for Algiers and Barcelona and “cité-jardin verticale” (vertical garden city) drawing made during a lecture in Chicago November 27, 1935","Le Corbusier (Charles-Édouard Jeanneret)",3426,"(French, born Switzerland. 1887–1965)",(French),(1887),(1965),(male),1935,"Pastel on paper","Sheet: 39 3/4 x 109 1/2" (101 x 278.1cm)
Frame: 43 3/8 x 112 7/8" (110.2 x 286.7 cm)","Gift of Robert A. Jacobs",1602.2000,Architecture,"Architecture & Design",1976-03-22,yes,961,https://www.moma.org/collection/works/961,https://www.moma.org/media/W1siZiIsIjUzMDQ0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e1f0f8b7c18a816e,NULL,NULL,NULL,NULL,101.00,NULL,NULL,278.10,NULL,NULL
"American Memorial Library, project, Berlin, Germany","Steven Holl Architects, Peter Lynch, Stephen Cassell, Pier Copat, Steven Holl, Bryan Bell, Friederike Gross-Pietsche, Thomas Gardner","7609, 7613, 7610, 7611, 2702, 7612, 22703, 22704","(American, founded 1976) (American) (American, born 1963) (American) (American, born 1947) (American)","(American) (American) (American) (American) (American) (American) () ()","(1976) (0) (1963) (0) (1947) (0) (0) (0)","(0) (0) (0) (0) (0) (0) (0) (0)","() (male) (male) (male) (male) (male) (male) (male)",1988,"Concrete, wood, paper, pigment, and steel","10 1/4 x 48 x 24" (26 x 121.9 x 61 cm)","Given anonymously and David Rockefeller, Jr. Purchase Fund",9.1997,Architecture,"Architecture & Design",1997-01-15,yes,967,https://www.moma.org/collection/works/967,https://www.moma.org/media/W1siZiIsIjIxNDAxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=05e849a5155f697c,NULL,NULL,61.00,NULL,26.00,NULL,NULL,121.90,NULL,NULL
"Bridge of Houses Project, Melbourne, Australia (Scale model 1/16" = 1'0")","Steven Holl Architects, Steven Holl, Mark Janson, Joseph Fenton, Suzanne Powadiuk, James Rosen","7609, 2702, 22705, 22709, 22710, 22713","(American, founded 1976) (American, born 1947)","(American) (American) () () () ()","(1976) (1947) (0) (0) (0) (0)","(0) (0) (0) (0) (0) (0)","() (male) (male) (male) (female) (male)",1979–1982,Wood,"4 1/2 x 2 1/2 x 48 7/8" (11.4 x 6.4 x 124.2 cm)","Given anonymously and David Rockefeller, Jr. Purchase Fund",10.1997,Architecture,"Architecture & Design",1997-01-15,yes,968,https://www.moma.org/collection/works/968,https://www.moma.org/media/W1siZiIsIjIyNjQ3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e2349fda63a39ea1,NULL,NULL,124.20,NULL,11.40,NULL,NULL,6.40,NULL,NULL
"Trés Grande Bibliotheque, National Library of France, project, Paris, France","Rem Koolhaas, Art Zaaijer, Georges Heinz, Heike Lohmann, Ron Steiner, Alex Wall, Christophe Cornubert, Ramon Klein, Yushi Uehara, Xaveer de Geijter","6956, 22825, 22827, 22828, 7579, 22829, 22830, 22831, 8933, 22826","(Dutch, born 1944) (Dutch, born 1958) (French, born 1959) (German, born 1960) (American, born 1952) (American, born 1948) (American, born 1963) (American, born 1957) (Japanese, born 1964) (Belgian, born 1957)","(Dutch) (Dutch) (French) (German) (American) (American) (American) (American) (Japanese) (Belgian)","(1944) (1958) (1959) (1960) (1952) (1948) (1963) (1957) (1964) (1957)","(0) (0) (0) (0) (0) (0) (0) (0) (0) (0)","(male) (male) (male) (female) (male) (male) (male) (male) (male) (male)",1989,"Plaster, aluminum, and plywood base","69 x 29 1/2 x 34 1/4" (104.1 x 74.9 x 87 cm)","Frederieke Taylor Purchase Fund and partial gift of the architect",12.1997,Architecture,"Architecture & Design",1997-01-15,yes,969,https://www.moma.org/collection/works/969,https://www.moma.org/media/W1siZiIsIjI5NDYyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1e01f39e56e67893,NULL,NULL,87.00,NULL,175.26,NULL,NULL,74.90,NULL,NULL
"Dr. Phillip M. Lovell House, Los Angeles, California, Scale model 3/8"=1'0","Richard Neutra",4277,"(American, born Austria. 1892–1970)",(American),(1892),(1970),(male),"1927–1929 (model 1979)","Acrylic and wood","34 1/2 x 23 7/8 x 58 3/8" (87.6 x 60.6 x 148.3 cm)","Best Products Company Inc. Architecture Fund",18.1980,Architecture,"Architecture & Design",1981-01-08,yes,970,https://www.moma.org/collection/works/970,https://www.moma.org/media/W1siZiIsIjUyMDg2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fe82f37f327441bf,NULL,NULL,148.27,NULL,87.63,NULL,NULL,60.64,NULL,NULL
