Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,"Circumference (cm)","Depth (cm)","Diameter (cm)","Height (cm)","Length (cm)","Weight (kg)","Width (cm)","Seat Height (cm)","Duration (sec.)"
.2: 8 1/4 x 15 1/2" (21 x 39.4 cm)","Philip Johnson Fund",282.1965.1-2,Architecture,"Architecture & Design",1965-04-06,yes,308,https://www.moma.org/collection/works/308,https://www.moma.org/media/W1siZiIsIjUxOTI0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6afc8e0261b93041,NULL,NULL,NULL,NULL,21.00,NULL,NULL,39.40,NULL,NULL
"Floating Compression Column,","Kenneth Snelson",5498,"(American, 1927–2016)",(American),(1927),(2016),(male),1959,"Aluminum and stainless steel","10'6" (320 cm)","Gift of the architect",283.1965,Architecture,"Architecture & Design",1965-04-06,yes,309,https://www.moma.org/collection/works/309,NULL,NULL,NULL,NULL,NULL,320.00,NULL,NULL,NULL,NULL,NULL
"Woodland Chapel, Woodland Cemetery, Stockholm, Sweden, Side elevation","Erik Gunnar Asplund",27,"(Swedish, 1885–1940)",(Swedish),(1885),(1940),(male),"c. 1918-20","Graphite and crayon on tracing paper","8 1/4 x 10 1/2" (21 x 26.7 cm)","Marshall Cogan Purchase Fund",307.1984,Architecture,"Architecture & Design",1984-10-30,yes,318,https://www.moma.org/collection/works/318,NULL,NULL,NULL,NULL,NULL,20.96,NULL,NULL,26.67,NULL,NULL
"Woodland Chapel, Woodland Cemetery, Stockholm, Sweden, Front perspective, sketch","Erik Gunnar Asplund, Sigurd Lewerentz","27, 24452","(Swedish, 1885–1940) (Swedish)","(Swedish) (Swedish)","(1885) (0)","(1940) (0)","(male) (male)",c.1918-1920,"Graphite, crayon, and color crayon on tracing paper","8 1/4 x 10 1/2" (21 x 26.7 cm)","Marshall Cogan Purchase Fund",308.1984,Architecture,"Architecture & Design",1984-10-30,yes,319,https://www.moma.org/collection/works/319,NULL,NULL,NULL,NULL,NULL,21.00,NULL,NULL,26.70,NULL,NULL
"Palace of Italian Civilization, Rome, Italy, Exterior perspective, preliminary version, Il Palazzo della Civiltà Italiana, Cité EUR, Rome, Italy, Preliminary version: perspective","Ernesto Bruno La Padula, Giovanni Guerrini, Mario Romano","3381, 8157, 8158","(Italian, 1902–1968) (Italian, 1887–1972) (Italian)","(Italian) (Italian) (Italian)","(1902) (1887) (0)","(1968) (1972) (0)","(male) (male) (male)",1939,"Tempera on wood","35 7/16 x 35 3/8" (90 x 89.9 cm)",Purchase,309.1984,Architecture,"Architecture & Design",1984-10-30,yes,320,https://www.moma.org/collection/works/320,NULL,NULL,NULL,NULL,NULL,90.00,NULL,NULL,89.90,NULL,NULL
"Roma Interrota, project, Campidoglio, Rome, Italy, Perspective","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1977,"Pen, ink, and cut-and-pasted printed paper on paper","16 7/8 x 24 1/2" (42.8 x 62.2 cm)","Marshall Cogan Purchase Fund",310.1984,Architecture,"Architecture & Design",1984-10-30,yes,321,https://www.moma.org/collection/works/321,NULL,NULL,NULL,NULL,NULL,42.80,NULL,NULL,62.20,NULL,NULL
"Hypostyle House project (Axonometric)","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1977,"Ink on paper","8 7/8 x 11" (22.5 x 28 cm)","Marshall Cogan Purchase Fund",311.1984,Architecture,"Architecture & Design",1984-10-30,yes,322,https://www.moma.org/collection/works/322,NULL,NULL,NULL,NULL,NULL,22.50,NULL,NULL,28.00,NULL,NULL
"Belvedere, Berlin-Tegel, Germany","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1980,"Ink on paper","14 1/2 x 9 1/4" (36.8 x 23.5 cm)","Marshall Cogan Purchase Fund",312.1984,Architecture,"Architecture & Design",1984-10-30,yes,323,https://www.moma.org/collection/works/323,NULL,NULL,NULL,NULL,NULL,36.80,NULL,NULL,23.50,NULL,NULL
"The Atheneum, New Harmony, Indiana, Axonometric","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),c.1976,"Graphite on tracing paper","21 1/4 x 21" (54 x 53.3 cm)","Gift of the architect",313.1984,Architecture,"Architecture & Design",1984-10-30,yes,324,https://www.moma.org/collection/works/324,NULL,NULL,NULL,NULL,NULL,53.98,NULL,NULL,53.34,NULL,NULL
"The Atheneum, New Harmony, Indiana, Elevation","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),1976,"Graphite on tracing paper","11 1/8 x 25 3/4" (28.3 x 65.4 cm)","Gift of the architect",314.1984,Architecture,"Architecture & Design",1984-10-30,yes,325,https://www.moma.org/collection/works/325,NULL,NULL,NULL,NULL,NULL,28.26,NULL,NULL,65.41,NULL,NULL
"The Atheneum, New Harmony, Indiana, Perspective","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),c.1976,"Graphite on paper","15 x 15" (38.1 x 38.1 cm)","Gift of the architect",315.1984,Architecture,"Architecture & Design",1984-10-30,yes,326,https://www.moma.org/collection/works/326,NULL,NULL,NULL,NULL,NULL,38.10,NULL,NULL,38.10,NULL,NULL
"The Atheneum, New Harmony, Indiana, Plan, preliminary study","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),1975,"Graphite on tracing paper","16 5/8 x 12 3/16" (42.2 x 31 cm)","Gift of the architect",316.1984,Architecture,"Architecture & Design",1984-10-30,yes,327,https://www.moma.org/collection/works/327,NULL,NULL,NULL,NULL,NULL,42.23,NULL,NULL,30.96,NULL,NULL
"The Atheneum, New Harmony, Indiana, Site plan, study","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),c.1976,"Graphite on tracing paper","24 x 21 1/8" (61 x 53.7 cm)","Gift of the architect",317.1984,Architecture,"Architecture & Design",1984-10-30,yes,328,https://www.moma.org/collection/works/328,NULL,NULL,NULL,NULL,NULL,60.96,NULL,NULL,53.66,NULL,NULL
"The Atheneum, New Harmony, Indiana, Site plan, study","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),1979,"Graphite on tracing paper","21 3/4 x 18" (55.2 x 45.7 cm)","Gift of the architect",318.1984,Architecture,"Architecture & Design",1984-10-30,yes,329,https://www.moma.org/collection/works/329,NULL,NULL,NULL,NULL,NULL,55.25,NULL,NULL,45.72,NULL,NULL
"The Atheneum, New Harmony, Indiana, Site plan, study","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),1975-79,"Graphite on tracing paper","27 5/8 x 17 7/8" (70.2 x 45.4 cm)","Gift of the architect",319.1984,Architecture,"Architecture & Design",1984-10-30,yes,330,https://www.moma.org/collection/works/330,NULL,NULL,NULL,NULL,NULL,70.17,NULL,NULL,45.40,NULL,NULL
"The Atheneum, New Harmony, IN (Plan, preliminary sketch)","Richard Meier",3910,"(American, born 1934)",(American),(1934),NULL,(male),1979,"Graphite on tracing paper","12 1/4 x 18 1/2" (31.1 x 47 cm)","Gift of the architect",320.1984,Architecture,"Architecture & Design",1984-10-30,yes,331,https://www.moma.org/collection/works/331,NULL,NULL,NULL,NULL,NULL,31.12,NULL,NULL,46.99,NULL,NULL
"Il Palazzo della Civiltà Italiana, Cité EUR, Rome, Italy","Ernesto Bruno La Padula, Giovanni Guerrini, Mario Romano","3381, 8157, 8158","(Italian, 1902–1968) (Italian, 1887–1972) (Italian)","(Italian) (Italian) (Italian)","(1902) (1887) (0)","(1968) (1972) (0)","(male) (male) (male)",1938,"Graphite on tracing paper","12 1/4 x 10 1/4" (31.1 x 26 cm)",Purchase,321.1984,Architecture,"Architecture & Design",1984-10-30,yes,332,https://www.moma.org/collection/works/332,NULL,NULL,NULL,NULL,NULL,31.10,NULL,NULL,26.00,NULL,NULL
"Il Palazzo della Civiltà Italiana, Cité EUR, Rome, Italy,","Ernesto Bruno La Padula, Giovanni Guerrini, Mario Romano","3381, 8157, 8158","(Italian, 1902–1968) (Italian, 1887–1972) (Italian)","(Italian) (Italian) (Italian)","(1902) (1887) (0)","(1968) (1972) (0)","(male) (male) (male)",1938,"Graphite on tracing paper","8 5/8 x 10 5/8" (21.9 x 27 cm)",Purchase,322.1984,Architecture,"Architecture & Design",1984-10-30,yes,333,https://www.moma.org/collection/works/333,NULL,NULL,NULL,NULL,NULL,21.91,NULL,NULL,26.99,NULL,NULL
"Il Palazzo della Civiltà Italiana, Cité EUR, Rome, Italy","Ernesto Bruno La Padula, Giovanni Guerrini, Mario Romano, Giovanni Guerrini, Mario Romano","3381, 8157, 8158","(Italian, 1902–1968) (Italian, 1887–1972) (Italian) (Italian, 1887–1972) (Italian)","(Italian) (Italian) (Italian)","(1902) (1887) (0)","(1968) (1972) (0)","(male) (male) (male)",1938,"Graphite on tracing paper","9 7/8 x 7 3/8" (25.1 x 18.7 cm)",Purchase,324.1984,Architecture,"Architecture & Design",1984-10-30,yes,334,https://www.moma.org/collection/works/334,NULL,NULL,NULL,NULL,NULL,25.10,NULL,NULL,18.70,NULL,NULL
"Jewish Museum Project, Judenplatz, Vienna, Austria  Project, Exterior perspective","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1992,"Photocopy-transfer and acrylic","24 x 31 1/2" (61 x 80 cm) (sight)","Gift of the architect in honor of Philip Johnson",343.1996,Architecture,"Architecture & Design",1996-09-25,yes,335,https://www.moma.org/collection/works/335,https://www.moma.org/media/W1siZiIsIjUyNzU1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b53b2f3aa1133446,NULL,NULL,NULL,NULL,61.00,NULL,NULL,80.00,NULL,NULL
"Worldbridge Trade and Investment Center project, Baltimore, Maryland (Section, site plan)","Emilio Ambasz",141,"(Argentine, born 1943)",(Argentine),(1943),NULL,(male),1992,"Airbrush, watercolor and color pencil","24 x 31" (61 x 78.7 cm)","Gift of the architect in honor of Philip Johnson",344.1996,Architecture,"Architecture & Design",1996-09-25,yes,336,https://www.moma.org/collection/works/336,NULL,NULL,NULL,NULL,NULL,61.00,NULL,NULL,78.70,NULL,NULL
"Worldbridge Trade and Investment Center, project, Baltimore, Maryland, Site plan","Emilio Ambasz",141,"(Argentine, born 1943)",(Argentine),(1943),NULL,(male),1992,"Airbrush, watercolor, and color pencil on paper","24 x 31" (61 x 78.7 cm)
","Gift of the architect in honor of Philip Johnson",345.1996,Architecture,"Architecture & Design",1996-09-25,yes,337,https://www.moma.org/collection/works/337,https://www.moma.org/media/W1siZiIsIjUyNzU1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=903628f09ab65fdc,NULL,NULL,NULL,NULL,72.70,NULL,NULL,91.10,NULL,NULL
"Church of the Light, Ibaraki, Osaka, Japan (Interior perspective)","Tadao Ando",7055,"(Japanese, born 1941)",(Japanese),(1941),NULL,(male),1989,"Color pencil on paper","10 1/8 x 7 1/8" (25.7 x 18.1 cm)","Gift of the architect in honor of Philip Johnson",346.1996,Architecture,"Architecture & Design",1996-09-25,yes,338,https://www.moma.org/collection/works/338,NULL,NULL,NULL,NULL,NULL,25.72,NULL,NULL,18.10,NULL,NULL
"Church of the Light, Ibaraki, Osaka, Japan, Interior perspective","Tadao Ando",7055,"(Japanese, born 1941)",(Japanese),(1941),NULL,(male),1989,"Color pencil (blue and black) on note paper","10 1/8 x 7 1/8" (25.7 x 18.1 cm)","Gift of the architect in honor of Philip Johnson",347.1996,Architecture,"Architecture & Design",1996-09-25,yes,339,https://www.moma.org/collection/works/339,https://www.moma.org/media/W1siZiIsIjIxMTEyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7874c45ee9bcbc52,NULL,NULL,NULL,NULL,25.72,NULL,NULL,18.10,NULL,NULL
"Church of the Light, Ibaraki, Osaka, Japan, Plan","Tadao Ando",7055,"(Japanese, born 1941)",(Japanese),(1941),NULL,(male),1989,"Graphite on Japanese paper","16 3/8 x 24" (41.6 x 61 cm) (approx.)","Gift of the architect in honor of Philip Johnson",348.1996,Architecture,"Architecture & Design",1996-09-25,yes,340,https://www.moma.org/collection/works/340,https://www.moma.org/media/W1siZiIsIjUyNzU2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0a2d1ddaf4cb3c48,NULL,NULL,NULL,NULL,57.50,NULL,NULL,76.70,NULL,NULL
"Church of the Light, Ibaraki, Osaka, Japan, Plan","Tadao Ando",7055,"(Japanese, born 1941)",(Japanese),(1941),NULL,(male),1989,"Lithograph with color pencil","40 1/2 x 28 5/8" (102.9 x 72.7 cm)
","Gift of the architect in honor of Philip Johnson",349.1996,Architecture,"Architecture & Design",1996-09-25,yes,341,https://www.moma.org/collection/works/341,https://www.moma.org/media/W1siZiIsIjUyNzU2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1d7d142e0dc1f718,NULL,NULL,NULL,NULL,102.90,NULL,NULL,72.70,NULL,NULL
"Austrian Cultural Institute, New York, New York, Exterior perspective,","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1993,"Photocopy, photocopy on vellum, laser photocopy, graphite, and color pencil on paper","36 x 36" (91.4 x 91.4 cm)","Gift of the architect",350.1993,Architecture,"Architecture & Design",1993-01-14,yes,342,https://www.moma.org/collection/works/342,https://www.moma.org/media/W1siZiIsIjUyNzU2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d85747e664dfa516,NULL,NULL,NULL,NULL,91.44,NULL,NULL,91.44,NULL,NULL
"Church of the Light, Ibaraki, Osaka, Japan (Plan)","Tadao Ando",7055,"(Japanese, born 1941)",(Japanese),(1941),NULL,(male),1989,"Graphite on rice paper","12 3/8 x 10 7/8" (31.4 x 27.6 cm)","Gift of the architect in honor of Philip Johnson",350.1996,Architecture,"Architecture & Design",1996-09-25,yes,343,https://www.moma.org/collection/works/343,NULL,NULL,NULL,NULL,NULL,57.50,NULL,NULL,76.70,NULL,NULL
"Tokyo International Forum, Tokyo, Japan (Sketch, transverse section)","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Pencil on tracing paper","18 x 42 1/2" (45.7 x 108 cm)","Gift of the architect",351.1993,Architecture,"Architecture & Design",1993-01-14,yes,344,https://www.moma.org/collection/works/344,NULL,NULL,NULL,NULL,NULL,45.72,NULL,NULL,107.95,NULL,NULL
"Motorway Service Station Project, Exterior perspective","Mario Bellini",451,"(Italian, born 1935)",(Italian),(1935),NULL,(male),1989.,"Computer-generated laser print","8 1/2 x 15 1/4" (21.6 x 38.7 cm)
","Gift of the architect in honor of Philip Johnson",351.1996,Architecture,"Architecture & Design",1996-09-25,yes,345,https://www.moma.org/collection/works/345,https://www.moma.org/media/W1siZiIsIjUyNzU2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=685fe653528696ce,NULL,NULL,NULL,NULL,21.60,NULL,NULL,38.70,NULL,NULL
"Tokyo International Forum, Tokyo, Japan (Exterior perspective)","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Crayon on paper","11 x 8" (27.9 x 20.3 cm)","Gift of the architect",352.1993.1,Architecture,"Architecture & Design",1993-11-04,yes,346,https://www.moma.org/collection/works/346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Tokyo International Forum, Tokyo, Japan, Exterior perspectives","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Crayon on paper","Each: 11 x 8" (27.9 x 20.3 cm)","Gift of the architect",352.1993.1-6,Architecture,"Architecture & Design",1993-11-04,yes,347,https://www.moma.org/collection/works/347,https://www.moma.org/media/W1siZiIsIjUyNzU2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7af7fff4a6c3a4c7,NULL,NULL,NULL,NULL,27.94,NULL,NULL,20.30,NULL,NULL
"Tokyo International Forum, Tokyo, Japan (Exterior perspective)","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Crayon on paper","11 x 8" (27.9 x 20.3 cm)","Gift of the architect",352.1993.2,Architecture,"Architecture & Design",1993-11-04,yes,348,https://www.moma.org/collection/works/348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Tokyo International Forum, Tokyo, Japan (Exterior perspective)","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Crayon on paper","11 x 8" (27.9 x 20.3 cm)","Gift of the architect",352.1993.3,Architecture,"Architecture & Design",1993-11-04,yes,349,https://www.moma.org/collection/works/349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Tokyo International Forum, Tokyo, Japan (Exterior perspective)","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Crayon on paper","11 x 8" (27.9 x 20.3 cm)","Gift of the architect",352.1993.4,Architecture,"Architecture & Design",1993-11-04,yes,350,https://www.moma.org/collection/works/350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Tokyo International Forum, Tokyo, Japan (Exterior perspective)","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Crayon on paper","11 x 8" (27.9 x 20.3 cm)","Gift of the architect",352.1993.5,Architecture,"Architecture & Design",1993-11-04,yes,351,https://www.moma.org/collection/works/351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Tokyo International Forum, Tokyo, Japan (Exterior perspective)","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1991,"Crayon on paper","11 x 8" (27.9 x 20.3 cm)","Gift of the architect",352.1993.6,Architecture,"Architecture & Design",1993-11-04,yes,352,https://www.moma.org/collection/works/352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Motorway Service Station project (Preliminary plan)","Mario Bellini",451,"(Italian, born 1935)",(Italian),(1935),NULL,(male),1991,"Graphite on paper","14 × 33 1/4" (35.6 × 84.5 cm)","Gift of the architect in honor of Philip Johnson",352.1996,Architecture,"Architecture & Design",1996-09-25,yes,353,https://www.moma.org/collection/works/353,NULL,NULL,NULL,NULL,NULL,35.60,NULL,NULL,84.46,NULL,NULL
"Tokyo International Forum, 1989-1996, Tokyo, Japan, East elevation of theater structures, sketch","Rafael Viñoly",7229,"(American, born Uruguay 1944)",(American),(1944),NULL,(male),1989,"Crayon and graphite on tracing paper","12 x 31 3/4" (30.5 x 80.6 cm)","Gift of the architect",353.1993,Architecture,"Architecture & Design",1993-11-04,yes,354,https://www.moma.org/collection/works/354,https://www.moma.org/media/W1siZiIsIjUyNzU2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5a729fe65fedbce9,NULL,NULL,NULL,NULL,30.48,NULL,NULL,80.65,NULL,NULL
"San Francisco Museum of Modern Art, San Francisco, CA (Exterior perspective)","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1996,"China marker on paper","16 1/2 x 23 1/2" (41.9 x 59.7 cm)","Gift of the architect to Philip Johnson",353.1996,Architecture,"Architecture & Design",1996-09-25,yes,355,https://www.moma.org/collection/works/355,NULL,NULL,NULL,NULL,NULL,41.91,NULL,NULL,59.69,NULL,NULL
"Alamillo Bridge and Cartuga Viaduct, Seville, Spain, Elevations","Santiago Calatrava",6968,"(Spanish, born 1951)",(Spanish),(1951),NULL,(male),1988,"Conté crayon on tracing paper","17 x 53 1/2" (43.2 x 135.9 cm)","Gift of the architect",354.1996,Architecture,"Architecture & Design",1996-09-25,yes,357,https://www.moma.org/collection/works/357,https://www.moma.org/media/W1siZiIsIjUyNzU2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6feeccbebb0dcb4c,NULL,NULL,NULL,NULL,43.20,NULL,NULL,135.90,NULL,NULL
"Lyons Airport Railroad Station, Lyons-Satolas, France, Plan and elevation","Santiago Calatrava",6968,"(Spanish, born 1951)",(Spanish),(1951),NULL,(male),1992,"Color and graphite on tracing paper","28 1/2 x 36" (72.4 x 91.4 cm)
","Gift of the architect",355.1996,Architecture,"Architecture & Design",1996-09-25,yes,359,https://www.moma.org/collection/works/359,https://www.moma.org/media/W1siZiIsIjUyNzU2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8ca7e16cf50d6d3f,NULL,NULL,NULL,NULL,72.40,NULL,NULL,91.40,NULL,NULL
"Hong Kong and Shanghai Bank, Hong Kong, China, Axonometric and elevation","Norman Foster",7569,"(British, born 1935)",(British),(1935),NULL,(male),1985,"Ink and color ink on tracing paper","16 1/2 x 11 11/16" (41.9 x 29.7 cm)","Gift of the architect in honor of Philip Johnson",356.1996.1,Architecture,"Architecture & Design",1996-09-25,no,360,NULL,NULL,NULL,NULL,NULL,NULL,41.91,NULL,NULL,29.69,NULL,NULL
"Hong Kong and Shanghai Bank, Hong Kong, China, .1 Axonometric and elevation, .2 Elevation and exterior perspective,","Norman Foster",7569,"(British, born 1935)",(British),(1935),NULL,(male),1985,"Ink and color ink on tracing paper",".1: 16 1/2 x 11 5/8" (41.9 x 29.5 cm)
.2: 16 1/2 x 11 5/8" (41.9 x 29.5 cm)","Gift of the architect in honor of Philip Johnson",356.1996.1-2,Architecture,"Architecture & Design",1996-09-25,yes,361,https://www.moma.org/collection/works/361,https://www.moma.org/media/W1siZiIsIjUyNzU3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=41270130766a6924,NULL,NULL,NULL,NULL,41.91,NULL,NULL,29.53,NULL,NULL
"Hong Kong and Shanghai Bank, Hong Kong, China, Elevation and exterior perspective","Norman Foster",7569,"(British, born 1935)",(British),(1935),NULL,(male),1985,"Ink and color ink on tracing paper","16 1/2 x 11 11/16" (41.9 x 29.7 cm)","Gift of the architect in honor of Philip Johnson",356.1996.2,Architecture,"Architecture & Design",1996-09-25,no,362,NULL,NULL,NULL,NULL,NULL,NULL,41.91,NULL,NULL,29.69,NULL,NULL
"Parc de la Villette Project, Paris, France (Plot breakdown)","Zaha Hadid",6953,"(British, born Iraq. 1950–2016)",(British),(1950),(2016),(female),1982-83,"Colored pencil on tracing paper","11 3/4 x 16 1/2" (29.8 x 41.9 cm)","Gift of the architect in honor of Philip Johnson",357.1996.1,Architecture,"Architecture & Design",1996-09-25,yes,363,https://www.moma.org/collection/works/363,https://www.moma.org/media/W1siZiIsIjUyNzU3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=869e87779cf4e9df,NULL,NULL,NULL,NULL,29.85,NULL,NULL,41.91,NULL,NULL
"Parc de la Villette project, Paris, France","Zaha Hadid",6953,"(British, born Iraq. 1950–2016)",(British),(1950),(2016),(female),1982–1983,"See individual records.","Each: 16 1/2 x 11 3/4","Gift of the architect in honor of Philip Johnson",357.1996.1-20,Architecture,"Architecture & Design",1996-09-25,no,364,NULL,NULL,NULL,NULL,NULL,NULL,41.91,NULL,NULL,29.85,NULL,NULL
"Parc de la Villette Project, Paris, France (Scientific)","Zaha Hadid",6953,"(British, born Iraq. 1950–2016)",(British),(1950),(2016),(female),1982-83,"Graphite on tracing paper","11 3/4 x 16 1/2" (29.8 x 41.9 cm)","Gift of the architect in honor of Philip Johnson",357.1996.10,Architecture,"Architecture & Design",1996-09-25,yes,365,https://www.moma.org/collection/works/365,https://www.moma.org/media/W1siZiIsIjUyNzU3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4a7f15313821b03b,NULL,NULL,NULL,NULL,29.85,NULL,NULL,41.91,NULL,NULL
"Parc de la Villette Project, Paris, France (Cultural)","Zaha Hadid",6953,"(British, born Iraq. 1950–2016)",(British),(1950),(2016),(female),1982-83,"Colored pencil on tracing paper","11 3/4 x 16 1/2" (29.8 x 41.9 cm)","Gift of the architect in honor of Philip Johnson",357.1996.11,Architecture,"Architecture & Design",1996-09-25,yes,366,https://www.moma.org/collection/works/366,https://www.moma.org/media/W1siZiIsIjUyNzU3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=069775beb1d1a2b0,NULL,NULL,NULL,NULL,29.85,NULL,NULL,41.91,NULL,NULL
"Parc de la Villette Project, Paris, France (Plan)","Zaha Hadid",6953,"(British, born Iraq. 1950–2016)",(British),(1950),(2016),(female),1982-83,"Ten photoelectrostatic prints on polymer sheets between synthetic polymer sheets with metal screws and supports","(Each): 11 3/4 x 16 3/4" (29.8 x 42.5 cm)","Gift of the architect in honor of Philip Johnson",357.1996.12.a-j,Architecture,"Architecture & Design",1996-09-25,yes,367,https://www.moma.org/collection/works/367,https://www.moma.org/media/W1siZiIsIjIxMTE1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0028781c14c63785,NULL,NULL,2.90,NULL,42.90,NULL,NULL,30.50,NULL,NULL
"Parc de la Villette Project, Paris, France (Composite [divisions of plot])","Zaha Hadid",6953,"(British, born Iraq. 1950–2016)",(British),(1950),(2016),(female),1982-83,"Ink on tracing paper","16 1/2 x 11 3/4" (41.9 x 29.8 cm)","Gift of the architect in honor of Philip Johnson",357.1996.13,Architecture,"Architecture & Design",1996-09-25,yes,368,https://www.moma.org/collection/works/368,https://www.moma.org/media/W1siZiIsIjUyNzU3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=dc332f3d78b5ff39,NULL,NULL,3.50,NULL,42.90,NULL,NULL,30.50,NULL,NULL
"Parc de la Villette Project, Paris, France (Jogging Track and Green Strip)","Zaha Hadid",6953,"(British, born Iraq. 1950–2016)",(British),(1950),(2016),(female),1982-83,"Ink on tracing paper","16 1/2 x 11 3/4" (41.9 x 29.8 cm)","Gift of the architect in honor of Philip Johnson",357.1996.14,Architecture,"Architecture & Design",1996-09-25,yes,369,https://www.moma.org/collection/works/369,https://www.moma.org/media/W1siZiIsIjUyNzU3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b68a6e0acae9cfe2,NULL,NULL,2.90,NULL,42.90,NULL,NULL,30.50,NULL,NULL
